report_name,year,scope,page,value,unit,unit_normalized,label,status,scopes_present
amicus therapeutics_2022_report,2021,2lb,,,,,,useless,
amicus therapeutics_2022_report,2022,2lb,,,,,,useless,
amicus therapeutics_2022_report,2013,2mb,,,,,,useless,
amicus therapeutics_2022_report,2014,2mb,,,,,,useless,
amicus therapeutics_2022_report,2015,2mb,,,,,,useless,
amicus therapeutics_2022_report,2016,2mb,,,,,,useless,
amicus therapeutics_2022_report,2017,2mb,,,,,,useless,
amicus therapeutics_2022_report,2018,2mb,,,,,,useless,
amicus therapeutics_2022_report,2019,2mb,,,,,,useless,
amicus therapeutics_2022_report,2020,2mb,,,,,,useless,
amicus therapeutics_2022_report,2021,2mb,,,,,,useless,
amicus therapeutics_2022_report,2022,2mb,,,,,,useless,
amicus therapeutics_2022_report,2013,3,,,,,,useless,
amicus therapeutics_2022_report,2014,3,,,,,,useless,
amicus therapeutics_2022_report,2015,3,,,,,,useless,
amicus therapeutics_2022_report,2016,3,,,,,,useless,
amicus therapeutics_2022_report,2017,3,,,,,,useless,
amicus therapeutics_2022_report,2018,3,,,,,,useless,
amicus therapeutics_2022_report,2019,3,,,,,,useless,
amicus therapeutics_2022_report,2020,3,,,,,,useless,
amicus therapeutics_2022_report,2021,3,,,,,,useless,
amicus therapeutics_2022_report,2022,3,,,,,,useless,
apollo commercial real estate fina_2019_report,2013,1,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2014,1,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2015,1,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2016,1,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2017,1,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2018,1,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2019,1,5,170.0,MT CO2e,MT CO2e,Scope 1 GHG Emissions/Scope 1 GHG Emissions,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2020,1,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2021,1,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2022,1,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2013,2lb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2014,2lb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2015,2lb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2016,2lb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2017,2lb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2018,2lb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2019,2lb,5,2616.0,MT CO2e,MT CO2e,Scope 2 GHG Emissions/Scope 2 GHG Emissions,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2020,2lb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2021,2lb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2022,2lb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2013,2mb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2014,2mb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2015,2mb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2016,2mb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2017,2mb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2018,2mb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2019,2mb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2020,2mb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2021,2mb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2022,2mb,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2013,3,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2014,3,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2015,3,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2016,3,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2017,3,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2018,3,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2019,3,5,2333.0,MT CO2e,MT CO2e,Scope 3 GHG Emissions/Scope 3 GHG Emissions,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2020,3,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2021,3,,,,,,partial,1+2lb+3
apollo commercial real estate fina_2019_report,2022,3,,,,,,partial,1+2lb+3
apollo hospitals_2022_report,2013,1,,,,,,useless,
apollo hospitals_2022_report,2014,1,,,,,,useless,
apollo hospitals_2022_report,2015,1,,,,,,useless,
apollo hospitals_2022_report,2016,1,,,,,,useless,
apollo hospitals_2022_report,2017,1,,,,,,useless,
apollo hospitals_2022_report,2018,1,,,,,,useless,
apollo hospitals_2022_report,2019,1,,,,,,useless,
apollo hospitals_2022_report,2020,1,,,,,,useless,
apollo hospitals_2022_report,2021,1,,,,,,useless,
apollo hospitals_2022_report,2022,1,,,,,,useless,
apollo hospitals_2022_report,2013,2lb,,,,,,useless,
apollo hospitals_2022_report,2014,2lb,,,,,,useless,
apollo hospitals_2022_report,2015,2lb,,,,,,useless,
apollo hospitals_2022_report,2016,2lb,,,,,,useless,
apollo hospitals_2022_report,2017,2lb,,,,,,useless,
apollo hospitals_2022_report,2018,2lb,,,,,,useless,
apollo hospitals_2022_report,2019,2lb,,,,,,useless,
apollo hospitals_2022_report,2020,2lb,,,,,,useless,
apollo hospitals_2022_report,2021,2lb,,,,,,useless,
apollo hospitals_2022_report,2022,2lb,,,,,,useless,
apollo hospitals_2022_report,2013,2mb,,,,,,useless,
apollo hospitals_2022_report,2014,2mb,,,,,,useless,
apollo hospitals_2022_report,2015,2mb,,,,,,useless,
apollo hospitals_2022_report,2016,2mb,,,,,,useless,
apollo hospitals_2022_report,2017,2mb,,,,,,useless,
apollo hospitals_2022_report,2018,2mb,,,,,,useless,
apollo hospitals_2022_report,2019,2mb,,,,,,useless,
apollo hospitals_2022_report,2020,2mb,,,,,,useless,
apollo hospitals_2022_report,2021,2mb,,,,,,useless,
apollo hospitals_2022_report,2022,2mb,,,,,,useless,
apollo hospitals_2022_report,2013,3,,,,,,useless,
apollo hospitals_2022_report,2014,3,,,,,,useless,
apollo hospitals_2022_report,2015,3,,,,,,useless,
apollo hospitals_2022_report,2016,3,,,,,,useless,
apollo hospitals_2022_report,2017,3,,,,,,useless,
apollo hospitals_2022_report,2018,3,,,,,,useless,
apollo hospitals_2022_report,2019,3,,,,,,useless,
apollo hospitals_2022_report,2020,3,,,,,,useless,
apollo hospitals_2022_report,2021,3,,,,,,useless,
apollo hospitals_2022_report,2022,3,,,,,,useless,
arbonia ag_2018_report,2013,1,,,,,,useless,
arbonia ag_2018_report,2014,1,,,,,,useless,
arbonia ag_2018_report,2015,1,,,,,,useless,
arbonia ag_2018_report,2016,1,,,,,,useless,
arbonia ag_2018_report,2017,1,,,,,,useless,
arbonia ag_2018_report,2018,1,,,,,,useless,
arbonia ag_2018_report,2019,1,,,,,,useless,
arbonia ag_2018_report,2020,1,,,,,,useless,
arbonia ag_2018_report,2021,1,,,,,,useless,
arbonia ag_2018_report,2022,1,,,,,,useless,
arbonia ag_2018_report,2013,2lb,,,,,,useless,
arbonia ag_2018_report,2014,2lb,,,,,,useless,
arbonia ag_2018_report,2015,2lb,,,,,,useless,
arbonia ag_2018_report,2016,2lb,,,,,,useless,
arbonia ag_2018_report,2017,2lb,,,,,,useless,
arbonia ag_2018_report,2018,2lb,,,,,,useless,
arbonia ag_2018_report,2019,2lb,,,,,,useless,
arbonia ag_2018_report,2020,2lb,,,,,,useless,
arbonia ag_2018_report,2021,2lb,,,,,,useless,
arbonia ag_2018_report,2022,2lb,,,,,,useless,
arbonia ag_2018_report,2013,2mb,,,,,,useless,
arbonia ag_2018_report,2014,2mb,,,,,,useless,
arbonia ag_2018_report,2015,2mb,,,,,,useless,
arbonia ag_2018_report,2016,2mb,,,,,,useless,
arbonia ag_2018_report,2017,2mb,,,,,,useless,
arbonia ag_2018_report,2018,2mb,,,,,,useless,
arbonia ag_2018_report,2019,2mb,,,,,,useless,
arbonia ag_2018_report,2020,2mb,,,,,,useless,
arbonia ag_2018_report,2021,2mb,,,,,,useless,
arbonia ag_2018_report,2022,2mb,,,,,,useless,
arbonia ag_2018_report,2013,3,,,,,,useless,
arbonia ag_2018_report,2014,3,,,,,,useless,
arbonia ag_2018_report,2015,3,,,,,,useless,
arbonia ag_2018_report,2016,3,,,,,,useless,
arbonia ag_2018_report,2017,3,,,,,,useless,
arbonia ag_2018_report,2018,3,,,,,,useless,
arbonia ag_2018_report,2019,3,,,,,,useless,
arbonia ag_2018_report,2020,3,,,,,,useless,
arbonia ag_2018_report,2021,3,,,,,,useless,
arbonia ag_2018_report,2022,3,,,,,,useless,
asos plc_2017_report,2013,1,,,,,,useless,
asos plc_2017_report,2014,1,,,,,,useless,
asos plc_2017_report,2015,1,,,,,,useless,
asos plc_2017_report,2016,1,,,,,,useless,
asos plc_2017_report,2017,1,,,,,,useless,
asos plc_2017_report,2018,1,,,,,,useless,
asos plc_2017_report,2019,1,,,,,,useless,
asos plc_2017_report,2020,1,,,,,,useless,
asos plc_2017_report,2021,1,,,,,,useless,
asos plc_2017_report,2022,1,,,,,,useless,
asos plc_2017_report,2013,2lb,,,,,,useless,
asos plc_2017_report,2014,2lb,,,,,,useless,
asos plc_2017_report,2015,2lb,,,,,,useless,
asos plc_2017_report,2016,2lb,,,,,,useless,
asos plc_2017_report,2017,2lb,,,,,,useless,
asos plc_2017_report,2018,2lb,,,,,,useless,
asos plc_2017_report,2019,2lb,,,,,,useless,
asos plc_2017_report,2020,2lb,,,,,,useless,
asos plc_2017_report,2021,2lb,,,,,,useless,
asos plc_2017_report,2022,2lb,,,,,,useless,
asos plc_2017_report,2013,2mb,,,,,,useless,
asos plc_2017_report,2014,2mb,,,,,,useless,
asos plc_2017_report,2015,2mb,,,,,,useless,
asos plc_2017_report,2016,2mb,,,,,,useless,
asos plc_2017_report,2017,2mb,,,,,,useless,
asos plc_2017_report,2018,2mb,,,,,,useless,
asos plc_2017_report,2019,2mb,,,,,,useless,
asos plc_2017_report,2020,2mb,,,,,,useless,
asos plc_2017_report,2021,2mb,,,,,,useless,
asos plc_2017_report,2022,2mb,,,,,,useless,
asos plc_2017_report,2013,3,,,,,,useless,
asos plc_2017_report,2014,3,,,,,,useless,
asos plc_2017_report,2015,3,,,,,,useless,
asos plc_2017_report,2016,3,,,,,,useless,
asos plc_2017_report,2017,3,,,,,,useless,
asos plc_2017_report,2018,3,,,,,,useless,
asos plc_2017_report,2019,3,,,,,,useless,
asos plc_2017_report,2020,3,,,,,,useless,
asos plc_2017_report,2021,3,,,,,,useless,
asos plc_2017_report,2022,3,,,,,,useless,
atlas arteria_2019_report,2013,1,,,,,,partial,1+2lb
atlas arteria_2019_report,2014,1,,,,,,partial,1+2lb
atlas arteria_2019_report,2015,1,,,,,,partial,1+2lb
atlas arteria_2019_report,2016,1,9,6182.0,tonnes CO2e,t CO2e,Scope 1,partial,1+2lb
atlas arteria_2019_report,2017,1,9,6541.0,tonnes CO2e,t CO2e,Scope 1,partial,1+2lb
atlas arteria_2019_report,2018,1,9,5942.0,tonnes CO2e,t CO2e,Scope 1,partial,1+2lb
atlas arteria_2019_report,2019,1,9,6027.0,tonnes CO2e,t CO2e,Scope 1,partial,1+2lb
atlas arteria_2019_report,2020,1,,,,,,partial,1+2lb
atlas arteria_2019_report,2021,1,,,,,,partial,1+2lb
atlas arteria_2019_report,2022,1,,,,,,partial,1+2lb
atlas arteria_2019_report,2013,2lb,,,,,,partial,1+2lb
atlas arteria_2019_report,2014,2lb,,,,,,partial,1+2lb
atlas arteria_2019_report,2015,2lb,,,,,,partial,1+2lb
atlas arteria_2019_report,2016,2lb,9,1291.0,tonnes CO2e,t CO2e,Scope 2,partial,1+2lb
atlas arteria_2019_report,2017,2lb,9,1244.0,tonnes CO2e,t CO2e,Scope 2,partial,1+2lb
atlas arteria_2019_report,2018,2lb,9,957.0,tonnes CO2e,t CO2e,Scope 2,partial,1+2lb
atlas arteria_2019_report,2019,2lb,9,773.0,tonnes CO2e,t CO2e,Scope 2,partial,1+2lb
atlas arteria_2019_report,2020,2lb,,,,,,partial,1+2lb
atlas arteria_2019_report,2021,2lb,,,,,,partial,1+2lb
atlas arteria_2019_report,2022,2lb,,,,,,partial,1+2lb
atlas arteria_2019_report,2013,2mb,,,,,,partial,1+2lb
atlas arteria_2019_report,2014,2mb,,,,,,partial,1+2lb
atlas arteria_2019_report,2015,2mb,,,,,,partial,1+2lb
atlas arteria_2019_report,2016,2mb,,,,,,partial,1+2lb
atlas arteria_2019_report,2017,2mb,,,,,,partial,1+2lb
atlas arteria_2019_report,2018,2mb,,,,,,partial,1+2lb
atlas arteria_2019_report,2019,2mb,,,,,,partial,1+2lb
atlas arteria_2019_report,2020,2mb,,,,,,partial,1+2lb
atlas arteria_2019_report,2021,2mb,,,,,,partial,1+2lb
atlas arteria_2019_report,2022,2mb,,,,,,partial,1+2lb
atlas arteria_2019_report,2013,3,,,,,,partial,1+2lb
atlas arteria_2019_report,2014,3,,,,,,partial,1+2lb
atlas arteria_2019_report,2015,3,,,,,,partial,1+2lb
atlas arteria_2019_report,2016,3,,,,,,partial,1+2lb
atlas arteria_2019_report,2017,3,,,,,,partial,1+2lb
atlas arteria_2019_report,2018,3,,,,,,partial,1+2lb
atlas arteria_2019_report,2019,3,,,,,,partial,1+2lb
atlas arteria_2019_report,2020,3,,,,,,partial,1+2lb
atlas arteria_2019_report,2021,3,,,,,,partial,1+2lb
atlas arteria_2019_report,2022,3,,,,,,partial,1+2lb
aurelius_2018_report,2013,1,,,,,,useless,
aurelius_2018_report,2014,1,,,,,,useless,
aurelius_2018_report,2015,1,,,,,,useless,
aurelius_2018_report,2016,1,,,,,,useless,
aurelius_2018_report,2017,1,,,,,,useless,
aurelius_2018_report,2018,1,,,,,,useless,
aurelius_2018_report,2019,1,,,,,,useless,
aurelius_2018_report,2020,1,,,,,,useless,
aurelius_2018_report,2021,1,,,,,,useless,
aurelius_2018_report,2022,1,,,,,,useless,
aurelius_2018_report,2013,2lb,,,,,,useless,
aurelius_2018_report,2014,2lb,,,,,,useless,
aurelius_2018_report,2015,2lb,,,,,,useless,
aurelius_2018_report,2016,2lb,,,,,,useless,
aurelius_2018_report,2017,2lb,,,,,,useless,
aurelius_2018_report,2018,2lb,,,,,,useless,
aurelius_2018_report,2019,2lb,,,,,,useless,
aurelius_2018_report,2020,2lb,,,,,,useless,
aurelius_2018_report,2021,2lb,,,,,,useless,
aurelius_2018_report,2022,2lb,,,,,,useless,
aurelius_2018_report,2013,2mb,,,,,,useless,
aurelius_2018_report,2014,2mb,,,,,,useless,
aurelius_2018_report,2015,2mb,,,,,,useless,
aurelius_2018_report,2016,2mb,,,,,,useless,
aurelius_2018_report,2017,2mb,,,,,,useless,
aurelius_2018_report,2018,2mb,,,,,,useless,
aurelius_2018_report,2019,2mb,,,,,,useless,
aurelius_2018_report,2020,2mb,,,,,,useless,
aurelius_2018_report,2021,2mb,,,,,,useless,
aurelius_2018_report,2022,2mb,,,,,,useless,
aurelius_2018_report,2013,3,,,,,,useless,
aurelius_2018_report,2014,3,,,,,,useless,
aurelius_2018_report,2015,3,,,,,,useless,
aurelius_2018_report,2016,3,,,,,,useless,
aurelius_2018_report,2017,3,,,,,,useless,
aurelius_2018_report,2018,3,,,,,,useless,
aurelius_2018_report,2019,3,,,,,,useless,
aurelius_2018_report,2020,3,,,,,,useless,
aurelius_2018_report,2021,3,,,,,,useless,
aurelius_2018_report,2022,3,,,,,,useless,
autoneum holding_2019_report,2013,1,,,,,,partial,1+2lb
autoneum holding_2019_report,2014,1,,,,,,partial,1+2lb
autoneum holding_2019_report,2015,1,,,,,,partial,1+2lb
autoneum holding_2019_report,2016,1,,,,,,partial,1+2lb
autoneum holding_2019_report,2017,1,27,81077.0,metric tons CO2 equivalents,t CO2e,Scope 1/CO2 Emissions Scope 1,partial,1+2lb
autoneum holding_2019_report,2018,1,27,109577.0,metric tons CO2 equivalents,t CO2e,Scope 3/CO2 Emissions Scope 1,partial,1+2lb
autoneum holding_2019_report,2019,1,27,116274.0,metric tons CO2 equivalents,t CO2e,Scope 5/CO2 Emissions Scope 1,partial,1+2lb
autoneum holding_2019_report,2020,1,,,,,,partial,1+2lb
autoneum holding_2019_report,2021,1,,,,,,partial,1+2lb
autoneum holding_2019_report,2022,1,,,,,,partial,1+2lb
autoneum holding_2019_report,2013,2lb,,,,,,partial,1+2lb
autoneum holding_2019_report,2014,2lb,,,,,,partial,1+2lb
autoneum holding_2019_report,2015,2lb,,,,,,partial,1+2lb
autoneum holding_2019_report,2016,2lb,,,,,,partial,1+2lb
autoneum holding_2019_report,2017,2lb,27,235014.0,metric tons CO2 equivalents,t CO2e,Scope 2/CO2 Emissions Scope 2,partial,1+2lb
autoneum holding_2019_report,2018,2lb,27,256550.0,metric tons CO2 equivalents,t CO2e,Scope 2/CO2 Emissions Scope 3,partial,1+2lb
autoneum holding_2019_report,2019,2lb,27,264287.0,metric tons CO2 equivalents,t CO2e,Scope 2/CO2 Emissions Scope 4,partial,1+2lb
autoneum holding_2019_report,2020,2lb,,,,,,partial,1+2lb
autoneum holding_2019_report,2021,2lb,,,,,,partial,1+2lb
autoneum holding_2019_report,2022,2lb,,,,,,partial,1+2lb
autoneum holding_2019_report,2013,2mb,,,,,,partial,1+2lb
autoneum holding_2019_report,2014,2mb,,,,,,partial,1+2lb
autoneum holding_2019_report,2015,2mb,,,,,,partial,1+2lb
autoneum holding_2019_report,2016,2mb,,,,,,partial,1+2lb
autoneum holding_2019_report,2017,2mb,,,,,,partial,1+2lb
autoneum holding_2019_report,2018,2mb,,,,,,partial,1+2lb
autoneum holding_2019_report,2019,2mb,,,,,,partial,1+2lb
autoneum holding_2019_report,2020,2mb,,,,,,partial,1+2lb
autoneum holding_2019_report,2021,2mb,,,,,,partial,1+2lb
autoneum holding_2019_report,2022,2mb,,,,,,partial,1+2lb
autoneum holding_2019_report,2013,3,,,,,,partial,1+2lb
autoneum holding_2019_report,2014,3,,,,,,partial,1+2lb
autoneum holding_2019_report,2015,3,,,,,,partial,1+2lb
autoneum holding_2019_report,2016,3,,,,,,partial,1+2lb
autoneum holding_2019_report,2017,3,,,,,,partial,1+2lb
autoneum holding_2019_report,2018,3,,,,,,partial,1+2lb
autoneum holding_2019_report,2019,3,,,,,,partial,1+2lb
autoneum holding_2019_report,2020,3,,,,,,partial,1+2lb
autoneum holding_2019_report,2021,3,,,,,,partial,1+2lb
autoneum holding_2019_report,2022,3,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2013,1,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2014,1,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2015,1,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2016,1,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2017,1,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2018,1,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2019,1,34,772607.0,kg CO₂e,kg CO2e,Emissions from Scope 1 usage,partial,1+2lb
balanced commercial property trust_2020_report,2020,1,34,694329.0,kg CO₂e,kg CO2e,Emissions from Scope 1 usage,partial,1+2lb
balanced commercial property trust_2020_report,2021,1,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2022,1,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2013,2lb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2014,2lb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2015,2lb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2016,2lb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2017,2lb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2018,2lb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2019,2lb,34,1361302.0,kg CO2e,kg CO2e,Emissions from Scope 2 usage,partial,1+2lb
balanced commercial property trust_2020_report,2020,2lb,34,1086109.0,kg CO₂e,kg CO2e,Emissions from Scope 2 usage,partial,1+2lb
balanced commercial property trust_2020_report,2021,2lb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2022,2lb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2013,2mb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2014,2mb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2015,2mb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2016,2mb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2017,2mb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2018,2mb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2019,2mb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2020,2mb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2021,2mb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2022,2mb,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2013,3,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2014,3,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2015,3,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2016,3,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2017,3,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2018,3,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2019,3,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2020,3,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2021,3,,,,,,partial,1+2lb
balanced commercial property trust_2020_report,2022,3,,,,,,partial,1+2lb
banco bpm_2019_report,2013,1,,,,,,useless,
banco bpm_2019_report,2014,1,,,,,,useless,
banco bpm_2019_report,2015,1,,,,,,useless,
banco bpm_2019_report,2016,1,,,,,,useless,
banco bpm_2019_report,2017,1,,,,,,useless,
banco bpm_2019_report,2018,1,,,,,,useless,
banco bpm_2019_report,2019,1,,,,,,useless,
banco bpm_2019_report,2020,1,,,,,,useless,
banco bpm_2019_report,2021,1,,,,,,useless,
banco bpm_2019_report,2022,1,,,,,,useless,
banco bpm_2019_report,2013,2lb,,,,,,useless,
banco bpm_2019_report,2014,2lb,,,,,,useless,
banco bpm_2019_report,2015,2lb,,,,,,useless,
banco bpm_2019_report,2016,2lb,,,,,,useless,
banco bpm_2019_report,2017,2lb,,,,,,useless,
banco bpm_2019_report,2018,2lb,,,,,,useless,
banco bpm_2019_report,2019,2lb,,,,,,useless,
banco bpm_2019_report,2020,2lb,,,,,,useless,
banco bpm_2019_report,2021,2lb,,,,,,useless,
banco bpm_2019_report,2022,2lb,,,,,,useless,
banco bpm_2019_report,2013,2mb,,,,,,useless,
banco bpm_2019_report,2014,2mb,,,,,,useless,
banco bpm_2019_report,2015,2mb,,,,,,useless,
banco bpm_2019_report,2016,2mb,,,,,,useless,
banco bpm_2019_report,2017,2mb,,,,,,useless,
banco bpm_2019_report,2018,2mb,,,,,,useless,
banco bpm_2019_report,2019,2mb,,,,,,useless,
banco bpm_2019_report,2020,2mb,,,,,,useless,
banco bpm_2019_report,2021,2mb,,,,,,useless,
banco bpm_2019_report,2022,2mb,,,,,,useless,
banco bpm_2019_report,2013,3,,,,,,useless,
banco bpm_2019_report,2014,3,,,,,,useless,
banco bpm_2019_report,2015,3,,,,,,useless,
