report_name,status,scopes_present,years_present,year,scope,page,value,unit,unit_normalized,label,value_t1,value_t2,value_m1,value_m2,value_i1,value_i2,unit_t1,unit_t2,unit_m1,unit_m2,unit_i1,unit_i2,label_t1,label_t2,label_m1,label_m2,label_i1,label_i2
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2016,2lb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2017,2lb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2018,2lb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2019,2lb,142,436.43,tCO2e,t CO2e,Scope 2 CO 2 emissions,[436.43],[436.43],,,,,['tCO2e'],['tCO2e'],,,,,['Scope 2 CO2 emissions (tCO2e)'],['Scope 2 CO2 emissions (tCO2e)'],,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2020,2lb,142,91.69,tCO2e,t CO2e,Scope 2 CO 2 emissions,[91.69],[91.69],,,,[91.69],['tCO2e'],['tCO2e'],,,,['t CO2eq'],['Scope 2 CO2 emissions (tCO2e)'],['Scope 2 CO2 emissions (tCO2e)'],,,,['Total for all sites']
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2021,2lb,125,30.39,t CO2eq,t CO2e,Scope 2,[30.39],[30.39],[30.39],,,[30.39],['tCO2e'],['tCO2e'],['t CO2 eq'],,,['t CO2eq'],['Scope 2 CO2 emissions (tCO2e)'],['Scope 2 CO2 emissions (tCO2e)'],['Indirect energy emissions (Scope 2)'],,,['Total for all sites']
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2021,2lb,142,30.39,tCO2e,t CO2e,Scope 2 CO 2 emissions,[30.39],[30.39],[30.39],,,[30.39],['tCO2e'],['tCO2e'],['t CO2 eq'],,,['t CO2eq'],['Scope 2 CO2 emissions (tCO2e)'],['Scope 2 CO2 emissions (tCO2e)'],['Indirect energy emissions (Scope 2)'],,,['Total for all sites']
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2017,2mb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2018,2mb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2019,2mb,,,,,,,,,[436.43],,,,,,['t CO2 eq'],,,,,,['Scope 2 CO2 emissions'],,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2020,2mb,,,,,,,,,[91.69],[91.69],[91.69],,,,['t CO2 eq'],['t CO2eq'],['t CO2eq'],,,,['Scope 2 CO2 emissions'],['Total Scope 2 emissions for all sites'],['Total for all sites']
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2021,2mb,,,,,,,,,[30.39],[30.39],[30.39],,,,['t CO2 eq'],['t CO2eq'],['t CO2eq'],,,,['Scope 2 CO2 emissions'],['Total Scope 2 emissions for all sites'],['Total for all sites']
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2013,3,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2014,3,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2015,3,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2016,3,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2017,3,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2018,3,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2019,3,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2020,3,,,,,,[393.82],[393.82],[393.82],[393.82],[393.82],[393.82],['tCO2e'],['tCO2e'],['t CO2 eq'],['t CO2 eq'],['t CO2eq'],['t CO2eq'],['Scope 3 CO2 emissions (tCO2e)'],['Scope 3 CO2 emissions (tCO2e)'],['Other indirect emissions (Scope 3)'],['Scope 3 CO2 emissions'],['Total Scope 3 emissions for Spain'],['Total for Spain']
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2021,3,,,,,,,,,,,,,,,,,,,,,,,
allfunds group_2021_report,partial,"['1', '2lb']","['2019', '2020', '2021']",2022,3,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2013,1,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2014,1,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2015,1,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2016,1,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2017,1,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2018,1,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2019,1,92,42.0,ktCO₂eq,kt CO2e,Allianz Group operational greenhouse gas emissions - Scope 1/Scope 1,[42.0],[42.0],[42.0],,,,['ktCO2eq'],['ktCO2eq'],['ktCO₂eq'],,,,['Scope 1'],['Operational (Figure 2b)'],['Scope 1 from Figure 2b'],,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2020,1,78,28714.0,t CO2e,t CO2e,Scope 1 – Direct GHG emissions,"[28714.0, 29.0]","[28714.0, 29.0]","[29.0, 28714.0]",[28714.0],[28714.0],[28714.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 1 – Direct GHG emissions', 'Scope 1']","['Direct GHG emissions', 'Operational (Figure 2b)']","['Scope 1 from Figure 2b', 'Scope 1 – Direct GHG emissions']",['Operational'],['Direct GHG emissions'],['Direct GHG emissions']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2020,1,92,29.0,ktCO₂eq,kt CO2e,Allianz Group operational greenhouse gas emissions - Scope 1/Scope 1,"[28714.0, 29.0]","[28714.0, 29.0]","[29.0, 28714.0]",[28714.0],[28714.0],[28714.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 1 – Direct GHG emissions', 'Scope 1']","['Direct GHG emissions', 'Operational (Figure 2b)']","['Scope 1 from Figure 2b', 'Scope 1 – Direct GHG emissions']",['Operational'],['Direct GHG emissions'],['Direct GHG emissions']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2021,1,78,28699.0,t CO2e,t CO2e,Scope 1 – Direct GHG emissions,"[28699.0, 29.0]","[28699.0, 29.0]","[29.0, 28699.0]",[28699.0],[28699.0],[28699.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 1 – Direct GHG emissions', 'Scope 1']","['Direct GHG emissions', 'Operational (Figure 2b)']","['Scope 1 from Figure 2b', 'Scope 1 – Direct GHG emissions']",['Operational'],['Direct GHG emissions'],['Direct GHG emissions']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2021,1,92,29.0,ktCO₂eq,kt CO2e,Allianz Group operational greenhouse gas emissions - Scope 1/Scope 1,"[28699.0, 29.0]","[28699.0, 29.0]","[29.0, 28699.0]",[28699.0],[28699.0],[28699.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 1 – Direct GHG emissions', 'Scope 1']","['Direct GHG emissions', 'Operational (Figure 2b)']","['Scope 1 from Figure 2b', 'Scope 1 – Direct GHG emissions']",['Operational'],['Direct GHG emissions'],['Direct GHG emissions']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2022,1,78,30953.0,t CO2e,t CO2e,Scope 1 – Direct GHG emissions,"[30953.0, 31.0]","[30953.0, 31.0]","[31.0, 30953.0]",[30953.0],[30953.0],[30953.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 1 – Direct GHG emissions', 'Scope 1']","['Direct GHG emissions', 'Operational (Figure 2b)']","['Scope 1 from Figure 2b', 'Scope 1 – Direct GHG emissions']",['Operational'],['Direct GHG emissions'],['Direct GHG emissions']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2022,1,92,31.0,ktCO₂eq,kt CO2e,Allianz Group operational greenhouse gas emissions - Scope 1/Scope 1,"[30953.0, 31.0]","[30953.0, 31.0]","[31.0, 30953.0]",[30953.0],[30953.0],[30953.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 1 – Direct GHG emissions', 'Scope 1']","['Direct GHG emissions', 'Operational (Figure 2b)']","['Scope 1 from Figure 2b', 'Scope 1 – Direct GHG emissions']",['Operational'],['Direct GHG emissions'],['Direct GHG emissions']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2016,2lb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2017,2lb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2018,2lb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2019,2lb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2020,2lb,78,180826.0,t CO2e,t CO2e,Scope 2 – Indirect GHG emissions (location based),[180826.0],[180826.0],[180826.0],[180826.0],[180826.0],[180826.0],['t CO2e'],['t CO2e'],['t CO₂e'],['t CO2e'],['t CO2e'],['t CO₂e'],['Scope 2 – Indirect GHG emissions (location based)'],['Indirect GHG emissions (location based)'],['Scope 2 – Indirect GHG emissions (location based)'],['Operational'],['Indirect GHG emissions (location based)'],['Indirect GHG emissions (location based)']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2021,2lb,78,149599.0,t CO2e,t CO2e,Scope 2 – Indirect GHG emissions (location based),[149599.0],[149599.0],[149599.0],[149599.0],[149599.0],[149599.0],['t CO2e'],['t CO2e'],['t CO₂e'],['t CO2e'],['t CO2e'],['t CO₂e'],['Scope 2 – Indirect GHG emissions (location based)'],['Indirect GHG emissions (location based)'],['Scope 2 – Indirect GHG emissions (location based)'],['Operational'],['Indirect GHG emissions (location based)'],['Indirect GHG emissions (location based)']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2022,2lb,78,138339.0,t CO2e,t CO2e,Scope 2 – Indirect GHG emissions (location based),[138339.0],[138339.0],[138339.0],[138339.0],[138339.0],[138339.0],['t CO2e'],['t CO2e'],['t CO₂e'],['t CO2e'],['t CO2e'],['t CO₂e'],['Scope 2 – Indirect GHG emissions (location based)'],['Indirect GHG emissions (location based)'],['Scope 2 – Indirect GHG emissions (location based)'],['Operational'],['Indirect GHG emissions (location based)'],['Indirect GHG emissions (location based)']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2017,2mb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2018,2mb,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2019,2mb,92,143.0,ktCO₂eq,kt CO2e,Scope 2 – market based,[143.0],,[143.0],,,,['ktCO2eq'],,['ktCO₂eq'],,,,['Scope 2 – market based'],,['Scope 2 market based from Figure 2b'],,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2020,2mb,78,100722.0,t CO2e,t CO2e,Scope 2 – Indirect GHG emissions (market based)/Scope 2 – Indirect GHG emissions (market based),"[100722.0, 101.0]","[100722.0, 101.0]","[101.0, 100722.0]",[100722.0],[100722.0],[100722.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 2 – Indirect GHG emissions (market based)', 'Scope 2 – market based']","['Indirect GHG emissions (market based)', 'Operational (Figure 2b)']","['Scope 2 market based from Figure 2b', 'Scope 2 – Indirect GHG emissions (market based)']",['Operational'],['Indirect GHG emissions (market based)'],['Indirect GHG emissions (market based)']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2020,2mb,92,101.0,ktCO₂eq,kt CO2e,Allianz Group operational greenhouse gas emissions - Scope 2 - market based,"[100722.0, 101.0]","[100722.0, 101.0]","[101.0, 100722.0]",[100722.0],[100722.0],[100722.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 2 – Indirect GHG emissions (market based)', 'Scope 2 – market based']","['Indirect GHG emissions (market based)', 'Operational (Figure 2b)']","['Scope 2 market based from Figure 2b', 'Scope 2 – Indirect GHG emissions (market based)']",['Operational'],['Indirect GHG emissions (market based)'],['Indirect GHG emissions (market based)']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2021,2mb,78,54689.0,t CO2e,t CO2e,Scope 2 – Indirect GHG emissions (market based)/Scope 2 – Indirect GHG emissions (market based),"[54689.0, 55.0]","[54689.0, 55.0]","[55.0, 54689.0]",[54689.0],[54689.0],[54689.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 2 – Indirect GHG emissions (market based)', 'Scope 2 – market based']","['Indirect GHG emissions (market based)', 'Operational (Figure 2b)']","['Scope 2 market based from Figure 2b', 'Scope 2 – Indirect GHG emissions (market based)']",['Operational'],['Indirect GHG emissions (market based)'],['Indirect GHG emissions (market based)']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2021,2mb,92,55.0,ktCO₂eq,kt CO2e,Allianz Group operational greenhouse gas emissions - Scope 2 - market based,"[54689.0, 55.0]","[54689.0, 55.0]","[55.0, 54689.0]",[54689.0],[54689.0],[54689.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 2 – Indirect GHG emissions (market based)', 'Scope 2 – market based']","['Indirect GHG emissions (market based)', 'Operational (Figure 2b)']","['Scope 2 market based from Figure 2b', 'Scope 2 – Indirect GHG emissions (market based)']",['Operational'],['Indirect GHG emissions (market based)'],['Indirect GHG emissions (market based)']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2022,2mb,78,30490.0,t CO2e,t CO2e,Scope 2 – Indirect GHG emissions (market based)/Scope 2 – Indirect GHG emissions (market based),"[30490.0, 92.0]","[30490.0, 30.0]","[30.0, 30490.0]",[30490.0],[30490.0],[30490.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 2 – Indirect GHG emissions (market based)', 'Scope 2 – market based']","['Indirect GHG emissions (market based)', 'Operational (Figure 2b)']","['Scope 2 market based from Figure 2b', 'Scope 2 – Indirect GHG emissions (market based)']",['Operational'],['Indirect GHG emissions (market based)'],['Indirect GHG emissions (market based)']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2022,2mb,92,30.0,ktCO₂eq,kt CO2e,Allianz Group operational greenhouse gas emissions - Scope 2 - market based,"[30490.0, 92.0]","[30490.0, 30.0]","[30.0, 30490.0]",[30490.0],[30490.0],[30490.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 2 – Indirect GHG emissions (market based)', 'Scope 2 – market based']","['Indirect GHG emissions (market based)', 'Operational (Figure 2b)']","['Scope 2 market based from Figure 2b', 'Scope 2 – Indirect GHG emissions (market based)']",['Operational'],['Indirect GHG emissions (market based)'],['Indirect GHG emissions (market based)']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2013,3,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2014,3,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2015,3,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2016,3,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2017,3,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2018,3,,,,,,,,,,,,,,,,,,,,,,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2019,3,92,149.0,ktCO₂eq,kt CO2e,Allianz Group operational greenhouse gas emissions - Scope 3,[334.0],,[149.0],,,,['ktCO2eq'],,['ktCO₂eq'],,,,['Scope 3'],,['Scope 3 from Figure 2b'],,,
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2020,3,78,73916.0,t CO2e,t CO2e,Scope 3 – Other indirect GHG emissions,"[73916.0, 203.0]","[73916.0, 74.0]","[74.0, 73916.0, 56316.0]",[73916.0],[73916.0],[73916.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 3 – Other indirect GHG emissions', 'Scope 3']","['Other indirect', 'Operational (Figure 2b)']","['Scope 3 from Figure 2b', 'Scope 3 – Other indirect GHG emissions', 'Total GHG emissions from business travel']",['Operational'],['Other indirect GHG emissions'],['Other indirect GHG emissions']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2020,3,92,74.0,ktCO₂eq,kt CO2e,Allianz Group operational greenhouse gas emissions - Scope 3,"[73916.0, 203.0]","[73916.0, 74.0]","[74.0, 73916.0, 56316.0]",[73916.0],[73916.0],[73916.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq']","['ktCO₂eq', 't CO₂e', 't CO₂e']",['t CO2e'],['t CO2e'],['t CO₂e'],"['Scope 3 – Other indirect GHG emissions', 'Scope 3']","['Other indirect', 'Operational (Figure 2b)']","['Scope 3 from Figure 2b', 'Scope 3 – Other indirect GHG emissions', 'Total GHG emissions from business travel']",['Operational'],['Other indirect GHG emissions'],['Other indirect GHG emissions']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2021,3,78,55359.0,t CO2e,t CO2e,Scope 3 – Other indirect GHG emissions,"[55359.0, 139.0]","[55359.0, 55.0, 19.1, 16.4, 2.3, 0.4]","[55.0, 55359.0, 39570.0]","[55359.0, 29.0]",[55359.0],[55359.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq', 'mn t CO2e', 'mn t CO2e', 'mn t CO2e', 'mn t CO2e']","['ktCO₂eq', 't CO₂e', 't CO₂e']","['t CO2e', 'mn t CO2e']",['t CO2e'],['t CO₂e'],"['Scope 3 – Other indirect GHG emissions', 'Scope 3']","['Other indirect', 'Operational (Figure 2b)', 'Portfolio total', 'Corporate bonds', 'Listed equities', 'Infrastructure equity']","['Scope 3 from Figure 2b', 'Scope 3 – Other indirect GHG emissions', 'Total GHG emissions from business travel']","['Operational', 'Portfolio']",['Other indirect GHG emissions'],['Other indirect GHG emissions']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2021,3,92,55.0,ktCO₂eq,kt CO2e,Allianz Group operational greenhouse gas emissions - Scope 3,"[55359.0, 139.0]","[55359.0, 55.0, 19.1, 16.4, 2.3, 0.4]","[55.0, 55359.0, 39570.0]","[55359.0, 29.0]",[55359.0],[55359.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq', 'mn t CO2e', 'mn t CO2e', 'mn t CO2e', 'mn t CO2e']","['ktCO₂eq', 't CO₂e', 't CO₂e']","['t CO2e', 'mn t CO2e']",['t CO2e'],['t CO₂e'],"['Scope 3 – Other indirect GHG emissions', 'Scope 3']","['Other indirect', 'Operational (Figure 2b)', 'Portfolio total', 'Corporate bonds', 'Listed equities', 'Infrastructure equity']","['Scope 3 from Figure 2b', 'Scope 3 – Other indirect GHG emissions', 'Total GHG emissions from business travel']","['Operational', 'Portfolio']",['Other indirect GHG emissions'],['Other indirect GHG emissions']
Allianz_2022_report,complete,"['1', '2lb', '2mb', '3']","['2019', '2020', '2021', '2022']",2022,3,78,92467.0,t CO2e,t CO2e,Scope 3 – Other indirect GHG emissions,"[92467.0, 154.0]","[92467.0, 92.0, 46.3, 15.1, 1.1, 29.5, 0.3, 0.4]","[92.0, 92467.0, 74339.0]","[92467.0, 46.3]",[92467.0],[92467.0],"['t CO2e', 'ktCO2eq']","['t CO2e', 'ktCO2eq', 'mn t CO2e', 'mn t CO2e', 'mn t CO2e', 'mn t CO2e', 'mn t CO2e', 'mn t CO2e']","['ktCO₂eq', 't CO₂e', 't CO₂e']","['t CO2e', 'mn t CO2e']",['t CO2e'],['t CO₂e'],"['Scope 3 – Other indirect GHG emissions', 'Scope 3']","['Other indirect', 'Operational (Figure 2b)', 'Portfolio total', 'Corporate bonds', 'Listed equities', 'Sovereign', 'Real estate', 'Infrastructure equity']","['Scope 3 from Figure 2b', 'Scope 3 – Other indirect GHG emissions', 'Total GHG emissions from business travel']","['Operational', 'Portfolio']",['Other indirect GHG emissions'],['Other indirect GHG emissions']
